Wall time,Step,Value
1638135919.7077377,67,0.0010000000474974513
1638136447.3517375,68,0.0010000000474974513
1638137077.8305426,69,0.0010000000474974513
1638137611.0805564,70,0.0010000000474974513
1638138236.3326113,71,0.0010000000474974513
1638138803.623973,72,0.0010000000474974513
1638139333.1232674,73,0.0010000000474974513
1638139956.2364256,74,0.0010000000474974513
1638140489.543288,75,0.0010000000474974513
1638141106.217007,76,0.0010000000474974513
1638141647.5579739,77,0.0010000000474974513
1638142251.3336642,78,0.0010000000474974513
1638142840.1969836,79,0.0010000000474974513
1638143369.6838465,80,0.0010000000474974513
1638143983.1459315,81,0.0010000000474974513
1638144522.076784,82,0.0010000000474974513
1638145106.5939593,83,0.0010000000474974513
1638145710.3314328,84,0.0010000000474974513
1638146242.673586,85,0.0010000000474974513
1638146843.1275556,86,0.0010000000474974513
1638147394.1045258,87,0.0010000000474974513
1638147969.9881523,88,0.0010000000474974513
1638148585.9640095,89,0.0010000000474974513
1638149117.9288993,90,0.0010000000474974513
1638149687.169917,91,0.0010000000474974513
1638150305.7008479,92,0.0010000000474974513
1638150835.1381838,93,0.0010000000474974513
1638151398.630378,94,0.0010000000474974513
1638152022.006261,95,0.0010000000474974513
1638152555.8533127,96,0.0010000000474974513
1638153132.5826824,97,0.0010000000474974513
1638153747.094797,98,0.0010000000474974513
1638154277.6515486,99,0.0010000000474974513
1638154859.465429,100,0.0010000000474974513
1638155420.97465,101,0.0010000000474974513
1638155981.8775902,102,0.0010000000474974513
1638156565.211141,103,0.0010000000474974513
1638157121.645674,104,0.0010000000474974513
1638157718.2843988,105,0.0010000000474974513
1638158232.9263937,106,0.0010000000474974513
1638158865.9299788,107,0.0010000000474974513
1638159373.62914,108,0.0010000000474974513
1638160078.811056,109,0.0010000000474974513
1638160612.6110828,110,0.0010000000474974513
1638161111.5667546,111,0.0010000000474974513
1638161762.859149,112,0.0010000000474974513
1638162274.9938333,113,0.0010000000474974513
1638162926.0651543,114,0.0010000000474974513
1638163445.9911082,115,0.0010000000474974513
1638164084.606055,116,0.0010000000474974513
1638164614.878628,117,0.0010000000474974513
1638165263.4858193,118,0.0010000000474974513
1638165809.7543278,119,0.0010000000474974513
1638166339.706798,120,0.0010000000474974513
1638167010.684294,121,9.999999747378752e-05
1638167528.206371,122,9.999999747378752e-05
1638168044.8423352,123,9.999999747378752e-05
1638168663.0819914,124,9.999999747378752e-05
1638169180.7075822,125,9.999999747378752e-05
1638169771.9472287,126,9.999999747378752e-05
1638170353.2346969,127,9.999999747378752e-05
1638170871.9603674,128,9.999999747378752e-05
1638171450.1268587,129,9.999999747378752e-05
1638175550.238262,130,9.999999747378752e-05
1638176058.5380063,131,9.999999747378752e-05
1638176685.5826406,132,9.999999747378752e-05
1638177203.461329,133,9.999999747378752e-05
1638177819.3992805,134,9.999999747378752e-05
1638178370.5872629,135,9.999999747378752e-05
1638178886.9523306,136,9.999999747378752e-05
1638179495.9850917,137,9.999999747378752e-05
1638180056.2243433,138,9.999999747378752e-05
1638180573.5105655,139,9.999999747378752e-05
1638181157.3451824,140,9.999999747378752e-05
1638182398.4196374,141,9.999999747378752e-05
1638182937.246019,142,9.999999747378752e-05
1638183453.1582348,143,9.999999747378752e-05
1638184058.1158068,144,9.999999747378752e-05
1638184582.2364657,145,9.999999747378752e-05
1638185153.8025777,146,9.999999747378752e-05
1638185707.7864647,147,9.999999747378752e-05
1638186238.9185932,148,9.999999747378752e-05
1638186875.9607935,149,9.999999747378752e-05
1638187393.1924543,150,9.999999747378752e-05
1638187906.8672972,151,9.999999747378752e-05
1638188509.4880195,152,9.999999747378752e-05
1638189005.4950528,153,9.999999747378752e-05
1638189700.6711493,154,9.999999747378752e-05
1638190217.9403274,155,9.999999747378752e-05
1638190715.6002083,156,9.999999747378752e-05
1638191344.388315,157,9.999999747378752e-05
1638191845.1484492,158,9.999999747378752e-05
1638192478.6077473,159,9.999999747378752e-05
1638192990.4402003,160,9.999999747378752e-05
1638193613.5659497,161,9.999999747378752e-05
1638194131.4261081,162,9.999999747378752e-05
1638194755.952445,163,9.999999747378752e-05
1638195275.8436632,164,9.999999747378752e-05
1638195888.8787405,165,9.999999747378752e-05
1638196408.4238305,166,9.999999747378752e-05
1638196999.829719,167,9.999999747378752e-05
1638197532.8056912,168,9.999999747378752e-05
1638198088.8200715,169,9.999999747378752e-05
1638212733.1022832,170,9.999999747378752e-05
1638213250.3242908,171,9.999999747378752e-05
1638213741.8027523,172,9.999999747378752e-05
1638214375.113089,173,9.999999747378752e-05
1638214877.8887856,174,9.999999747378752e-05
1638215515.6181157,175,9.999999747378752e-05
1638216027.0888047,176,9.999999747378752e-05
1638216661.2553105,177,9.999999747378752e-05
1638217197.0156717,178,9.999999747378752e-05
1638217712.129677,179,9.999999747378752e-05
1638218315.5434515,180,9.999999747378752e-05
1638218838.8338866,181,9.999999747378752e-05
1638219406.380277,182,9.999999747378752e-05
1638220006.9646778,183,9.999999747378752e-05
1638220523.0486617,184,9.999999747378752e-05
1638221070.3831723,185,9.999999747378752e-05
1638221640.7251813,186,9.999999747378752e-05
1638222136.5321279,187,9.999999747378752e-05
1638222813.0920954,188,9.999999747378752e-05
1638223331.5551622,189,9.999999747378752e-05
1638223820.0639505,190,9.999999747378752e-05
1638224508.112962,191,9.999999747378752e-05
1638225024.0741856,192,9.999999747378752e-05
1638225514.1940727,193,9.999999747378752e-05
1638226190.3923357,194,9.999999747378752e-05
1638226694.5251486,195,9.999999747378752e-05
1638227210.3122363,196,9.999999747378752e-05
1638227835.8123507,197,9.999999747378752e-05
1638228379.1600518,198,9.999999747378752e-05
1638228894.565424,199,9.999999747378752e-05
1638229494.2012355,200,9.999999747378752e-05
1638230015.2882614,201,9.999999747378752e-05
1638230569.0626936,202,9.999999747378752e-05
1638231130.2866948,203,9.999999747378752e-05
1638231642.1696093,204,9.999999747378752e-05
1638232301.2920017,205,9.999999747378752e-05
1638232818.7793515,206,9.999999747378752e-05
1638233305.8901963,207,9.999999747378752e-05
1638233990.2247195,208,9.999999747378752e-05
1638234506.0165482,209,9.999999747378752e-05
1638234994.2773063,210,9.999999747378752e-05
1638235637.7250865,211,9.999999747378752e-05
1638236144.7169414,212,9.999999747378752e-05
1638236786.6339684,213,9.999999747378752e-06
1638237316.649856,214,9.999999747378752e-06
1638237831.648521,215,9.999999747378752e-06
1638238434.0830715,216,9.999999747378752e-06
1638238957.840287,217,9.999999747378752e-06
1638239562.4733858,218,9.999999747378752e-06
1638240089.3087158,219,9.999999747378752e-06
1638240647.290655,220,9.999999747378752e-06
1638241259.5465367,221,9.999999747378752e-06
1638241775.366212,222,9.999999747378752e-06
1638242311.1164489,223,9.999999747378752e-06
1638242941.5636215,224,9.999999747378752e-06
1638243457.7086306,225,9.999999747378752e-06
1638243975.1292603,226,9.999999747378752e-06
1638244572.930063,227,9.999999747378752e-06
1638245068.3744068,228,9.999999747378752e-06
1638245708.0122442,229,9.999999747378752e-06
1638246214.8398561,230,9.999999747378752e-06
1638246840.2955775,231,9.999999747378752e-06
1638247358.7411585,232,9.999999747378752e-06
1638247970.5435383,233,9.999999747378752e-06
1638248527.1564667,234,9.999999747378752e-06
1638249044.8091965,235,9.999999747378752e-06
1638249651.55404,236,9.999999747378752e-06
1638250213.746732,237,9.999999747378752e-06
1638250730.7213485,238,9.999999747378752e-06
1638251320.220888,239,9.999999747378752e-06
1638251854.4592345,240,9.999999747378752e-06
1638252395.6988418,241,9.999999747378752e-06
1638252970.704972,242,9.999999747378752e-06
1638253469.6006198,243,9.999999747378752e-06
1638254142.2952116,244,9.999999747378752e-06
1638254659.2006297,245,9.999999747378752e-06
1638255147.6640108,246,9.999999747378752e-06
1638255836.6355813,247,9.999999747378752e-06
1638256353.792266,248,9.999999747378752e-06
1638256840.469302,249,9.999999747378752e-06
